,Integral Bipartite OMD 𝜂=0.015517556536555207,Integral Bipartite OMD 𝜂=0.01,Integral Bipartite OMD 𝜂=0.05,Integral Bipartite OMD 𝜂=0.1,Integral Bipartite OMD 𝜂=0.15,Integral Bipartite OMD 𝜂=0.2,Integral Bipartite OMD 𝜂=0.25,Optimal Static Cache
2481,0.8019742143432715,0.8297743755036261,0.7697421434327155,0.7568493150684932,0.7304593070104755,0.7371071716357775,0.7304593070104755,0.8912167606768735
2482,0.802053966975433,0.8298429319371727,0.7698348771647201,0.756947241240435,0.7305678614579139,0.7372130487313734,0.7303664921465969,0.8912605718888441
2483,0.802133655394525,0.8297101449275363,0.769927536231884,0.7568438003220612,0.7302737520128825,0.7371175523349437,0.730475040257649,0.8913043478260869
2484,0.8022132796780684,0.8297786720321931,0.7698189134808853,0.7565392354124748,0.7301810865191147,0.7372233400402415,0.7303822937625755,0.8911468812877263
2485,0.8022928399034593,0.829444891391794,0.7699115044247787,0.7566371681415929,0.7302896218825422,0.7373290426387772,0.7304907481898633,0.8911906677393403
2486,0.8019702452754323,0.8293124246079614,0.7698029754724568,0.756735022114998,0.7303980699638118,0.7372336147969442,0.7303980699638118,0.8912344189786892
2487,0.8020498392282959,0.8291800643086816,0.769895498392283,0.7568327974276527,0.7305064308681672,0.7371382636655949,0.7305064308681672,0.8912781350482315
2488,0.8021293692245882,0.8292486942547208,0.7699879469666533,0.7567296102852551,0.7304138208115709,0.7372438730413821,0.730614704700683,0.8913218159903575
2489,0.8022088353413654,0.8291164658634538,0.7700803212851406,0.7568273092369477,0.7305220883534137,0.7373493975903614,0.730722891566265,0.8913654618473895
2490,0.80228823765556,0.8291850662384584,0.7701726214371738,0.7569249297470895,0.7306302689682859,0.7374548374146929,0.7308309915696507,0.8914090726615816
2491,0.8023675762439807,0.8292536115569823,0.7702648475120385,0.7568218298555377,0.7307383627608347,0.7375601926163724,0.7309390048154093,0.8914526484751204
2492,0.8024468511833133,0.8291215403128761,0.7701564380264742,0.7569193742478941,0.7306458082631367,0.7374649017248295,0.7308463698355395,0.8914961893301243
2493,0.8023255813953488,0.8291900561347233,0.7700481154771451,0.7570168404170008,0.7305533279871692,0.73757016840417,0.7309542902967121,0.8915396952686447
2494,0.8024048096192384,0.829058116232465,0.7701402805611223,0.7571142284569138,0.7306613226452906,0.7376753507014028,0.731062124248497,0.8915831663326653
2495,0.8024839743589743,0.8291266025641025,0.7700320512820513,0.7572115384615384,0.7307692307692307,0.7377804487179487,0.7309695512820513,0.8916266025641025
2496,0.802162595114137,0.829195034040849,0.7697236684020825,0.7573087705246295,0.7306768121746096,0.7376852222667201,0.7308770524629555,0.8916700040048058
