,Integral Bipartite OMD,Naive Bipartite LFU,Naive Bipartite OMD,Optimal Static Cache
1252,0.8723064644852354,1.0,0.8926576217079011,0.8962490023942538
1253,0.8724082934609251,1.0,0.8927432216905901,0.8963317384370016
1254,0.8725099601593626,1.0,0.8924302788844621,0.896414342629482
1255,0.8726114649681529,1.0,0.892515923566879,0.8964968152866242
1256,0.8727128082736675,1.0,0.8926014319809069,0.8965791567223548
1257,0.8720190779014309,1.0,0.8918918918918919,0.895866454689984
1258,0.8721207307386815,1.0,0.891977760127085,0.8959491660047657
1259,0.8722222222222222,1.0,0.8920634920634921,0.8960317460317461
1260,0.8723235527359239,1.0,0.8913560666137986,0.8961141950832673
1261,0.8724247226624405,1.0,0.8914421553090333,0.8961965134706814
1262,0.8725257323832145,1.0,0.8915281076801267,0.8962787015043547
1263,0.872626582278481,1.0,0.8916139240506329,0.8963607594936709
1264,0.8727272727272727,1.0,0.891699604743083,0.8964426877470356
1265,0.872827804107425,1.0,0.8909952606635071,0.8965244865718799
1266,0.8721389108129439,1.0,0.8902920284135754,0.8958168902920284
1267,0.8722397476340694,1.0,0.8903785488958991,0.8958990536277602
1268,0.8723404255319149,1.0,0.8904649330181245,0.8959810874704491
1269,0.8724409448818897,1.0,0.8905511811023622,0.8960629921259843
1270,0.8725413060582219,1.0,0.8906372934697089,0.8961447678992919
1271,0.8726415094339622,1.0,0.8907232704402516,0.8962264150943396
1272,0.8727415553809897,1.0,0.8908091123330715,0.8963079340141398
1273,0.8728414442700158,1.0,0.890894819466248,0.8963893249607535
1274,0.8729411764705882,1.0,0.8909803921568628,0.8964705882352941
1275,0.872257053291536,1.0,0.8910658307210031,0.896551724137931
1276,0.8723570869224746,1.0,0.8911511354737667,0.8966327329678935
1277,0.8716744913928013,1.0,0.8912363067292645,0.8959311424100157
1278,0.8717748240813136,1.0,0.8909304143862392,0.8960125097732604
1279,0.871875,1.0,0.891015625,0.8953125
1280,0.8719750195160031,1.0,0.8911007025761124,0.8953942232630757
1281,0.8720748829953198,1.0,0.891185647425897,0.8954758190327613
1282,0.8721745908028059,1.0,0.8912704598597038,0.8955572876071707
1283,0.8722741433021807,1.0,0.8913551401869159,0.8956386292834891
1284,0.8715953307392996,1.0,0.8914396887159534,0.8957198443579767
1285,0.8716951788491446,1.0,0.8911353032659409,0.895800933125972
1286,0.871017871017871,1.0,0.8912198912198912,0.8951048951048951
1287,0.8711180124223602,1.0,0.890527950310559,0.8951863354037267
1288,0.8712179984484096,1.0,0.8906128782001551,0.8952676493405741
1289,0.8713178294573644,1.0,0.8906976744186047,0.8953488372093024
1290,0.87141750580945,1.0,0.8907823392718822,0.895429899302866
1291,0.871517027863777,1.0,0.8908668730650154,0.8955108359133127
1292,0.871616395978345,1.0,0.8901778808971385,0.8955916473317865
1293,0.8717156105100463,1.0,0.8902627511591963,0.8956723338485317
1294,0.8718146718146718,1.0,0.8903474903474904,0.8957528957528957
1295,0.871141975308642,1.0,0.8904320987654321,0.8958333333333334
1296,0.8712413261372398,1.0,0.8905165767154973,0.8959136468774094
1297,0.8705701078582434,1.0,0.8898305084745762,0.8959938366718028
1298,0.8706697459584296,1.0,0.8899153194765204,0.8960739030023095
1299,0.8707692307692307,1.0,0.89,0.8953846153846153
1300,0.8708685626441199,1.0,0.8900845503458877,0.8954650269023828
1301,0.8709677419354839,1.0,0.8897849462365591,0.8955453149001537
1302,0.8710667689946278,1.0,0.8898695318495778,0.8956254796623178
1303,0.8711656441717791,1.0,0.8899539877300614,0.8957055214723927
1304,0.8704980842911877,1.0,0.889272030651341,0.8957854406130268
1305,0.8705972434915773,1.0,0.8893568147013783,0.8958652373660031
1306,0.8699311400153023,1.0,0.8890589135424637,0.8951798010711554
1307,0.8700305810397554,1.0,0.8891437308868502,0.8952599388379205
1308,0.8701298701298701,1.0,0.8892284186401833,0.8953399541634836
1309,0.8702290076335878,1.0,0.8893129770992366,0.8954198473282443
1310,0.8703279938977879,1.0,0.889397406559878,0.8954996186117468
1311,0.8704268292682927,1.0,0.8894817073170732,0.895579268292683
1312,0.8705255140898706,1.0,0.8895658796648895,0.8956587966488957
1313,0.8706240487062404,1.0,0.8896499238964992,0.895738203957382
1314,0.870722433460076,1.0,0.8897338403041825,0.8958174904942966
1315,0.8700607902735562,1.0,0.8898176291793313,0.8958966565349544
1316,0.8701594533029613,1.0,0.8899012908124525,0.8959757023538345
1317,0.870257966616085,1.0,0.8892261001517451,0.8960546282245827
1318,0.8703563305534496,1.0,0.8893100833965125,0.8961334344200151
1319,0.8704545454545455,1.0,0.8893939393939394,0.8954545454545455
1320,0.8705526116578349,1.0,0.8887206661619985,0.8955336866010598
1321,0.8706505295007564,1.0,0.8888048411497731,0.8956127080181543
1322,0.8707482993197279,1.0,0.8888888888888888,0.8956916099773242
1323,0.870845921450151,1.0,0.8889728096676737,0.8957703927492447
1324,0.870188679245283,1.0,0.8890566037735849,0.8958490566037736
1325,0.8702865761689291,1.0,0.8891402714932126,0.8959276018099548
1326,0.8703843255463452,1.0,0.8892238131122834,0.8952524491333835
1327,0.8704819277108434,1.0,0.8893072289156626,0.8953313253012049
1328,0.8705793829947329,1.0,0.8893905191873589,0.8954100827689992
1329,0.8706766917293233,1.0,0.8894736842105263,0.8954887218045112
1330,0.8707738542449286,1.0,0.8895567242674681,0.8955672426746807
1331,0.8708708708708709,1.0,0.8896396396396397,0.8956456456456456
1332,0.8709677419354839,1.0,0.8897224306076519,0.8957239309827457
1333,0.8710644677661169,1.0,0.8898050974512743,0.8958020989505248
1334,0.8711610486891386,1.0,0.8898876404494382,0.8958801498127341
1335,0.8705089820359282,1.0,0.8899700598802395,0.8959580838323353
1336,0.8706058339566193,1.0,0.8900523560209425,0.8960359012715033
1337,0.8707025411061285,1.0,0.8901345291479821,0.8961136023916293
1338,0.8707991038088125,1.0,0.8902165795369679,0.8961911874533234
1339,0.8708955223880597,1.0,0.8902985074626866,0.8955223880597015
1340,0.8709917971662938,1.0,0.8903803131991052,0.8956002982848621
1341,0.8710879284649776,1.0,0.8904619970193741,0.8956780923994039
1342,0.8711839166046166,1.0,0.8905435591958303,0.8957557706626954
1343,0.8712797619047619,1.0,0.890625,0.8958333333333334
1344,0.8706319702602231,1.0,0.8899628252788104,0.895910780669145
1345,0.8707280832095097,1.0,0.8900445765230312,0.8959881129271917
1346,0.8708240534521158,1.0,0.8901262063845583,0.8953229398663697
1347,0.870919881305638,1.0,0.8902077151335311,0.8954005934718101
1348,0.8710155670867309,1.0,0.8902891030392883,0.8954781319495922
1349,0.8711111111111111,1.0,0.8903703703703704,0.8955555555555555
1350,0.8712065136935603,1.0,0.8904515173945226,0.8956328645447816
1351,0.871301775147929,1.0,0.8901627218934911,0.8957100591715976
1352,0.8713968957871396,1.0,0.8902439024390244,0.8957871396895787
1353,0.8714918759231906,1.0,0.8903249630723782,0.895864106351551
1354,0.8715867158671586,1.0,0.8904059040590406,0.8959409594095941
1355,0.8709439528023599,1.0,0.8904867256637168,0.8960176991150443
1356,0.871039056742815,1.0,0.8905674281503316,0.8960943257184967
1357,0.8711340206185567,1.0,0.8906480117820325,0.8961708394698086
1358,0.8712288447387785,1.0,0.890728476821192,0.8962472406181016
1359,0.8713235294117647,1.0,0.8900735294117647,0.8955882352941177
1360,0.8714180749448934,1.0,0.8901542983100661,0.8956649522409993
1361,0.8715124816446402,1.0,0.8902349486049926,0.895741556534508
1362,0.871606749816581,1.0,0.8899486426999267,0.8958180484225972
1363,0.8717008797653959,1.0,0.8900293255131965,0.8958944281524927
1364,0.8710622710622711,1.0,0.8901098901098901,0.895970695970696
1365,0.8711566617862372,1.0,0.890190336749634,0.8960468521229868
1366,0.8712509144111192,1.0,0.8902706656912948,0.8953913679590344
1367,0.8713450292397661,1.0,0.8903508771929824,0.89546783625731
1368,0.8714390065741418,1.0,0.8897005113221329,0.8955441928414901
1369,0.8715328467153285,1.0,0.8897810218978102,0.8956204379562044
1370,0.8716265499635303,1.0,0.8898614150255288,0.8956965718453683
1371,0.8717201166180758,1.0,0.8895772594752187,0.8957725947521866
1372,0.8718135469774217,1.0,0.8896576839038601,0.8958485069191552
1373,0.8719068413391557,1.0,0.8897379912663755,0.895924308588064
1374,0.872,1.0,0.8898181818181818,0.896
1375,0.8713662790697675,1.0,0.8898982558139535,0.8960755813953488
1376,0.8714596949891068,1.0,0.8899782135076253,0.8961510530137982
1377,0.8715529753265603,1.0,0.8900580551523948,0.8962264150943396
1378,0.8716461203770849,1.0,0.8901377810007252,0.896301667875272
1379,0.8717391304347826,1.0,0.8894927536231884,0.8956521739130435
1380,0.8718320057929037,1.0,0.8895727733526431,0.8957277335264301
1381,0.8719247467438495,1.0,0.8896526772793053,0.8958031837916064
1382,0.8720173535791758,1.0,0.8893709327548807,0.89587852494577
1383,0.8721098265895953,1.0,0.8894508670520231,0.8959537572254336
1384,0.8714801444043321,1.0,0.8895306859205776,0.896028880866426
1385,0.8715728715728716,1.0,0.8896103896103896,0.8961038961038961
1386,0.8716654650324441,1.0,0.8889689978370584,0.8954578226387887
1387,0.8717579250720461,1.0,0.8890489913544669,0.8955331412103746
1388,0.8718502519798416,1.0,0.8891288696904248,0.8956083513318934
1389,0.8719424460431655,1.0,0.8892086330935252,0.89568345323741
1390,0.8720345075485263,1.0,0.8892882818116463,0.8957584471603163
1391,0.8721264367816092,1.0,0.889367816091954,0.8958333333333334
1392,0.8722182340272793,1.0,0.8894472361809045,0.8959081119885139
1393,0.8723098995695839,1.0,0.8895265423242468,0.8959827833572453
1394,0.8724014336917563,1.0,0.8896057347670251,0.8960573476702509
1395,0.8717765042979942,1.0,0.8896848137535817,0.8961318051575932
1396,0.8718682891911238,1.0,0.889763779527559,0.8962061560486757
1397,0.8719599427753935,1.0,0.8898426323319027,0.8962804005722461
1398,0.8720514653323803,1.0,0.8899213724088635,0.8963545389563974
1399,0.8721428571428571,1.0,0.89,0.8957142857142857
1400,0.8722341184867951,1.0,0.8900785153461813,0.8957887223411849
1401,0.8723252496433667,1.0,0.8901569186875892,0.8958630527817404
1402,0.872416250890948,1.0,0.8902352102637205,0.8959372772630079
1403,0.8725071225071225,1.0,0.8903133903133903,0.896011396011396
1404,0.8718861209964412,1.0,0.890391459074733,0.896085409252669
1405,0.871977240398293,1.0,0.8904694167852063,0.8961593172119487
1406,0.8720682302771855,1.0,0.8905472636815921,0.8955223880597015
1407,0.8721590909090909,1.0,0.890625,0.8955965909090909
1408,0.872249822569198,1.0,0.8907026259758695,0.8956706884315118
1409,0.8723404255319149,1.0,0.8907801418439716,0.8957446808510638
1410,0.8724309000708718,1.0,0.8908575478384124,0.8958185683912119
1411,0.8725212464589235,1.0,0.8909348441926346,0.8958923512747875
1412,0.8726114649681529,1.0,0.8910120311394196,0.8959660297239915
1413,0.8727015558698727,1.0,0.8903818953323904,0.8960396039603961
1414,0.872791519434629,1.0,0.8904593639575972,0.896113074204947
1415,0.8721751412429378,1.0,0.8905367231638418,0.8961864406779662
1416,0.8722653493295696,1.0,0.8899082568807339,0.8962597035991532
1417,0.8723554301833568,1.0,0.8899858956276445,0.8963328631875882
1418,0.8724453840732911,1.0,0.8900634249471459,0.8964059196617337
1419,0.8725352112676056,1.0,0.8901408450704226,0.895774647887324
1420,0.872624912033779,1.0,0.8902181562280085,0.8958479943701618
1421,0.8727144866385372,1.0,0.889943741209564,0.8959212376933896
1422,0.8728039353478566,1.0,0.8900210822206606,0.8959943780744906
1423,0.8728932584269663,1.0,0.8900983146067416,0.8960674157303371
1424,0.872280701754386,1.0,0.8901754385964912,0.896140350877193
1425,0.8723702664796634,1.0,0.8902524544179523,0.8962131837307152
1426,0.8724597056762439,1.0,0.8903293622985283,0.8955851436580238
1427,0.8725490196078431,1.0,0.8904061624649859,0.8956582633053222
1428,0.8726382085374388,1.0,0.8904828551434569,0.8957312806158153
1429,0.8727272727272727,1.0,0.8905594405594406,0.8958041958041958
1430,0.872816212438854,1.0,0.8906359189378057,0.8958770090845563
1431,0.8729050279329609,1.0,0.8907122905027933,0.895949720670391
1432,0.8729937194696441,1.0,0.8904396371249128,0.8960223307745987
1433,0.8730822873082287,1.0,0.8905160390516039,0.896094839609484
1434,0.8731707317073171,1.0,0.8905923344947735,0.8961672473867596
1435,0.8725626740947076,1.0,0.8899721448467967,0.8962395543175488
1436,0.872651356993737,1.0,0.8900487125956854,0.8963117606123869
1437,0.872739916550765,1.0,0.8901251738525731,0.8963838664812239
1438,0.8728283530229326,1.0,0.8902015288394719,0.896455872133426
1439,0.8729166666666667,1.0,0.8902777777777777,0.8958333333333334
1440,0.8730048577376822,1.0,0.890353920888272,0.8959056210964608
1441,0.8730929264909847,1.0,0.8904299583911235,0.8959778085991679
1442,0.8731808731808732,1.0,0.8905058905058905,0.896049896049896
1443,0.8732686980609419,1.0,0.8905817174515236,0.8961218836565097
1444,0.8726643598615917,1.0,0.8906574394463668,0.8961937716262975
1445,0.8727524204702628,1.0,0.8907330567081605,0.8962655601659751
1446,0.8721492743607464,1.0,0.8901174844505875,0.8956461644782309
1447,0.8722375690607734,1.0,0.8901933701657458,0.8957182320441989
1448,0.8723257418909592,1.0,0.8902691511387164,0.8957902001380262
1449,0.8724137931034482,1.0,0.89,0.8958620689655172
1450,0.8725017229496899,1.0,0.8900758097863543,0.895933838731909
1451,0.8725895316804407,1.0,0.8901515151515151,0.8960055096418733
1452,0.8726772195457674,1.0,0.8902271163110805,0.8960770818995183
1453,0.8727647867950481,1.0,0.890302613480055,0.8961485557083907
1454,0.872852233676976,1.0,0.8903780068728522,0.8962199312714777
1455,0.8722527472527473,1.0,0.8904532967032966,0.8962912087912088
1456,0.8723404255319149,1.0,0.890528483184626,0.8963623884694578
1457,0.8717421124828533,1.0,0.8906035665294925,0.8964334705075446
1458,0.8718300205620287,1.0,0.8906785469499657,0.8965044551062371
1459,0.8719178082191781,1.0,0.8907534246575343,0.8958904109589041
1460,0.8720054757015743,1.0,0.890485968514716,0.8959616700889802
1461,0.872093023255814,1.0,0.8905608755129959,0.896032831737346
1462,0.8721804511278195,1.0,0.8906356801093643,0.8961038961038961
1463,0.8722677595628415,1.0,0.8900273224043715,0.8961748633879781
1464,0.8716723549488055,1.0,0.8901023890784983,0.8962457337883959
1465,0.8717598908594816,1.0,0.8901773533424284,0.8963165075034106
1466,0.8711656441717791,1.0,0.8902522154055896,0.8957055214723927
1467,0.8712534059945504,1.0,0.8903269754768393,0.8957765667574932
1468,0.8713410483321987,1.0,0.8904016337644656,0.8958475153165418
1469,0.8714285714285714,1.0,0.8904761904761904,0.8959183673469387
1470,0.8715159755268524,1.0,0.8905506458191706,0.8959891230455472
1471,0.8716032608695652,1.0,0.890625,0.8960597826086957
1472,0.8716904276985743,1.0,0.8906992532247114,0.8961303462321792
1473,0.8717774762550882,1.0,0.8907734056987788,0.8962008141112618
1474,0.871864406779661,1.0,0.8908474576271187,0.8962711864406779
1475,0.8719512195121951,1.0,0.8909214092140921,0.8963414634146342
1476,0.8720379146919431,1.0,0.8909952606635071,0.896411645226811
1477,0.871447902571042,1.0,0.8910690121786198,0.8964817320703654
1478,0.8715348208248817,1.0,0.8904665314401623,0.896551724137931
1479,0.8716216216216216,1.0,0.8905405405405405,0.8959459459459459
1480,0.8717083051991897,1.0,0.8906144496961512,0.8960162052667117
1481,0.8717948717948718,1.0,0.8903508771929824,0.8960863697705803
1482,0.8718813216453135,1.0,0.8904248145650708,0.8961564396493594
1483,0.871967654986523,1.0,0.8904986522911051,0.8962264150943396
1484,0.8720538720538721,1.0,0.8905723905723906,0.8962962962962963
1485,0.8721399730820996,1.0,0.8906460296096904,0.8963660834454913
1486,0.8715534633490248,1.0,0.890719569603228,0.8957632817753867
1487,0.8716397849462365,1.0,0.8907930107526881,0.8958333333333334
1488,0.8717259905977166,1.0,0.8908663532572196,0.8959032907991941
1489,0.8718120805369127,1.0,0.8909395973154363,0.8959731543624161
1490,0.8718980549966465,1.0,0.8910127431254192,0.8960429242119383
1491,0.8719839142091153,1.0,0.8910857908847185,0.896112600536193
1492,0.8720696584058941,1.0,0.891158740790355,0.8961821835231079
1493,0.8721552878179384,1.0,0.8912315930388219,0.8962516733601071
1494,0.8722408026755852,1.0,0.8913043478260869,0.8963210702341137
1495,0.8723262032085561,1.0,0.8913770053475936,0.8963903743315508
1496,0.8724114896459586,1.0,0.8911155644622578,0.8964595858383434
1497,0.8718291054739653,1.0,0.890520694259012,0.8965287049399199
1498,0.8719146097398266,1.0,0.8905937291527685,0.8965977318212142
1499,0.872,1.0,0.8906666666666667,0.896
1500,0.8720852764823451,1.0,0.8907395069953364,0.8960692871419054
1501,0.8721704394141145,1.0,0.8908122503328895,0.8961384820239681
1502,0.872255489021956,1.0,0.8908848968729208,0.8962075848303394
1503,0.8723404255319149,1.0,0.8909574468085106,0.8962765957446809
1504,0.8724252491694352,1.0,0.891029900332226,0.8963455149501661
1505,0.8725099601593626,1.0,0.8904382470119522,0.896414342629482
1506,0.8725945587259456,1.0,0.8905109489051095,0.8964830789648308
1507,0.8720159151193634,1.0,0.8905835543766578,0.8958885941644562
1508,0.8721007289595759,1.0,0.8906560636182903,0.8959575878064944
1509,0.8721854304635761,1.0,0.890728476821192,0.8960264900662251
1510,0.8722700198544011,1.0,0.8901389808074123,0.8960953011250827
1511,0.8723544973544973,1.0,0.8902116402116402,0.8961640211640212
1512,0.8724388631857237,1.0,0.8902842035690681,0.8962326503635162
1513,0.8725231175693527,1.0,0.8903566710700133,0.8963011889035667
1514,0.8726072607260726,1.0,0.8904290429042905,0.8963696369636963
1515,0.8726912928759895,1.0,0.8905013192612137,0.8964379947229552
1516,0.8721160184574819,1.0,0.8899143045484509,0.8958470665787739
1517,0.8722002635046113,1.0,0.8899868247694335,0.8959156785243741
1518,0.8722843976300197,1.0,0.8900592495062541,0.8959842001316656
1519,0.8723684210526316,1.0,0.8901315789473684,0.8960526315789473
1520,0.8724523339907956,1.0,0.8902038132807364,0.8961209730440499
1521,0.8725361366622865,1.0,0.8902759526938239,0.8961892247043364
1522,0.8726198292843073,1.0,0.8896913985554826,0.8962573867367039
1523,0.8727034120734908,1.0,0.889763779527559,0.8963254593175853
1524,0.8727868852459016,1.0,0.8898360655737705,0.8963934426229508
1525,0.8722149410222805,1.0,0.8899082568807339,0.8964613368283093
1526,0.8722986247544204,1.0,0.8899803536345776,0.8965291421087099
1527,0.8717277486910995,1.0,0.8900523560209425,0.8959424083769634
1528,0.8718116415958143,1.0,0.8897972531066056,0.8960104643557881
1529,0.8718954248366013,1.0,0.8898692810457516,0.8954248366013072
1530,0.8719790986283474,1.0,0.8899412148922273,0.8954931417374266
1531,0.8720626631853786,1.0,0.8900130548302873,0.8955613577023499
1532,0.8721461187214612,1.0,0.8900848010437051,0.8956294846705806
1533,0.8722294654498044,1.0,0.8901564537157758,0.8956975228161669
1534,0.8716612377850163,1.0,0.890228013029316,0.8957654723127035
1535,0.8717447916666666,1.0,0.8899739583333334,0.8958333333333334
1536,0.8711776187378009,1.0,0.8900455432661027,0.8952504879635654
1537,0.871261378413524,1.0,0.8901170351105332,0.8953185955786735
1538,0.8713450292397661,1.0,0.8901884340480831,0.8953866146848602
1539,0.8714285714285714,1.0,0.8902597402597403,0.8954545454545455
1540,0.8715120051914341,1.0,0.8896820246593121,0.8955223880597015
1541,0.8715953307392996,1.0,0.8897535667963683,0.8955901426718548
1542,0.8716785482825664,1.0,0.8898250162022034,0.8956578094620868
1543,0.8717616580310881,1.0,0.8892487046632125,0.8957253886010362
1544,0.8718446601941747,1.0,0.8889967637540453,0.8957928802588997
1545,0.871280724450194,1.0,0.8890685640362225,0.8958602846054333
1546,0.8713639301874596,1.0,0.8891402714932126,0.8959276018099548
1547,0.8708010335917312,1.0,0.8892118863049095,0.8959948320413437
1548,0.8708844415752098,1.0,0.8892834086507424,0.8960619754680439
1549,0.8709677419354839,1.0,0.8893548387096775,0.895483870967742
1550,0.8710509348807222,1.0,0.8887814313346228,0.8955512572533849
1551,0.8711340206185567,1.0,0.8888530927835051,0.895618556701031
1552,0.871216999356085,1.0,0.8889246619446233,0.8956857694784288
1553,0.8712998712998713,1.0,0.888996138996139,0.8957528957528957
1554,0.8707395498392283,1.0,0.8890675241157556,0.8958199356913183
1555,0.8708226221079691,1.0,0.8891388174807198,0.8958868894601543
1556,0.8702633269107257,1.0,0.8892100192678227,0.8953114964675658
1557,0.8703465982028241,1.0,0.8892811296534018,0.8953786906290115
1558,0.8704297626683771,1.0,0.8893521488133419,0.895445798588839
1559,0.8705128205128205,1.0,0.8894230769230769,0.8955128205128206
1560,0.8705957719410634,1.0,0.8894939141575913,0.8955797565663036
1561,0.8706786171574904,1.0,0.8895646606914213,0.8956466069142125
1562,0.8707613563659629,1.0,0.8896353166986565,0.8957133717210493
1563,0.870843989769821,1.0,0.8897058823529411,0.8957800511508951
1564,0.870926517571885,1.0,0.889776357827476,0.8958466453674121
1565,0.8703703703703703,1.0,0.8898467432950191,0.8959131545338442
1566,0.8704530950861519,1.0,0.8892788768347161,0.8959795788130185
1567,0.8705357142857143,1.0,0.8893494897959183,0.8960459183673469
1568,0.8706182281708095,1.0,0.8894200127469726,0.8961121733588273
1569,0.8707006369426752,1.0,0.8894904458598726,0.8955414012738854
1570,0.8707829408020369,1.0,0.8895607893061744,0.8956078930617442
1571,0.8708651399491094,1.0,0.8896310432569975,0.8956743002544529
1572,0.8709472345835982,1.0,0.8897012078830261,0.8957406230133503
1573,0.8710292249047014,1.0,0.8897712833545108,0.8958068614993647
1574,0.8704761904761905,1.0,0.8898412698412699,0.8958730158730158
1575,0.8705583756345178,1.0,0.8899111675126904,0.8959390862944162
1576,0.8706404565630945,1.0,0.8899809765377299,0.8953709575142677
1577,0.870722433460076,1.0,0.8900506970849176,0.8954372623574145
1578,0.8708043065231159,1.0,0.890120329322356,0.8955034832172261
1579,0.8708860759493671,1.0,0.8901898734177215,0.8955696202531646
1580,0.8709677419354839,1.0,0.889943074003795,0.8956356736242884
1581,0.8710493046776233,1.0,0.8900126422250316,0.8957016434892541
1582,0.8711307643714467,1.0,0.8900821225521163,0.8957675300063171
1583,0.8712121212121212,1.0,0.889520202020202,0.8958333333333334
1584,0.8712933753943217,1.0,0.889589905362776,0.8958990536277602
1585,0.8707440100882724,1.0,0.8896595208070618,0.8959646910466582
1586,0.870825456836799,1.0,0.8897290485192186,0.8960302457466919
1587,0.8709068010075567,1.0,0.8897984886649875,0.896095717884131
1588,0.8709880427942102,1.0,0.8898678414096917,0.8961611076148521
1589,0.8710691823899371,1.0,0.889937106918239,0.8955974842767296
1590,0.8711502199874293,1.0,0.8900062853551226,0.8956631049654306
1591,0.8712311557788944,1.0,0.8900753768844221,0.8957286432160804
1592,0.8713119899560577,1.0,0.8901443816698054,0.8957940991839297
1593,0.8713927227101631,1.0,0.8902132998745295,0.8958594730238394
1594,0.870846394984326,1.0,0.8896551724137931,0.8959247648902822
1595,0.8709273182957393,1.0,0.8897243107769424,0.8959899749373433
1596,0.8710081402629931,1.0,0.8897933625547902,0.8954289292423294
1597,0.8710888610763454,1.0,0.8898623279098874,0.89549436795995
1598,0.8711694809255784,1.0,0.889618511569731,0.8955597248280175
1599,0.87125,1.0,0.8896875,0.895625
1600,0.8713304184884447,1.0,0.8897564022485946,0.8956901936289818
1601,0.8714107365792759,1.0,0.8895131086142322,0.8957553058676654
1602,0.8714909544603868,1.0,0.8895820336868372,0.8958203368683718
1603,0.871571072319202,1.0,0.8890274314214464,0.8958852867830424
1604,0.8716510903426792,1.0,0.8890965732087227,0.8959501557632399
1605,0.8711083437110835,1.0,0.8891656288916563,0.8960149439601495
1606,0.8711885500933416,1.0,0.8892345986309894,0.8960796515245799
1607,0.871268656716418,1.0,0.8893034825870647,0.8961442786069652
1608,0.8713486637663145,1.0,0.889372280919826,0.8962088253573648
1609,0.8714285714285714,1.0,0.8894409937888199,0.8956521739130435
1610,0.8715083798882681,1.0,0.8895096213531968,0.8957169459962756
1611,0.8715880893300249,1.0,0.8895781637717122,0.8957816377171216
1612,0.8716676999380037,1.0,0.8896466212027279,0.8958462492250465
1613,0.8717472118959108,1.0,0.8897149938042132,0.895910780669145
1614,0.8712074303405573,1.0,0.8894736842105263,0.8959752321981425
1615,0.8712871287128713,1.0,0.8895420792079208,0.8960396039603961
1616,0.8713667285095856,1.0,0.8896103896103896,0.8954854669140383
1617,0.8714462299134734,1.0,0.8896786155747837,0.8955500618046972
1618,0.871525633106856,1.0,0.8891290920321185,0.8956145768993206
1619,0.8716049382716049,1.0,0.8891975308641975,0.895679012345679
1620,0.8716841455891425,1.0,0.8892658852560148,0.8957433682911783
1621,0.8717632552404438,1.0,0.8893341553637485,0.8958076448828607
1622,0.8718422674060382,1.0,0.8894023413431916,0.895871842267406
1623,0.8719211822660099,1.0,0.8894704433497537,0.895935960591133
1624,0.872,1.0,0.8895384615384615,0.896
1625,0.8714637146371463,1.0,0.8889913899138991,0.8960639606396064
1626,0.8715427166564229,1.0,0.889059618930547,0.8961278426551936
1627,0.8716216216216216,1.0,0.8891277641277642,0.8961916461916462
1628,0.8717004297114794,1.0,0.8891958256599141,0.896255371393493
1629,0.8717791411042944,1.0,0.8892638036809816,0.8957055214723927
1630,0.8718577559779277,1.0,0.8893316983445739,0.8957694665849172
1631,0.8719362745098039,1.0,0.8893995098039216,0.8958333333333334
1632,0.8720146968769137,1.0,0.88946723821188,0.8958971218616044
1633,0.872093023255814,1.0,0.8895348837209303,0.8959608323133414
1634,0.8715596330275229,1.0,0.8892966360856269,0.8960244648318043
1635,0.871638141809291,1.0,0.8893643031784841,0.8960880195599022
1636,0.8717165546731827,1.0,0.889431887599267,0.8955406230910201
1637,0.8717948717948718,1.0,0.8894993894993894,0.8956043956043956
1638,0.8718730933496034,1.0,0.8895668090298963,0.8956680902989628
1639,0.8719512195121951,1.0,0.8896341463414634,0.8957317073170732
1640,0.8720292504570384,1.0,0.8890920170627666,0.8957952468007313
1641,0.8721071863580999,1.0,0.8891595615103532,0.8958587088915956
1642,0.8721850273889227,1.0,0.8892270237370663,0.8959220937309799
1643,0.8722627737226277,1.0,0.8889902676399026,0.8959854014598541
1644,0.8723404255319149,1.0,0.8890577507598785,0.896048632218845
1645,0.8718104495747266,1.0,0.8891251518833536,0.8961117861482382
1646,0.8718882817243473,1.0,0.8891924711596843,0.8961748633879781
1647,0.8719660194174758,1.0,0.8892597087378641,0.8962378640776699
1648,0.8720436628259551,1.0,0.8893268647665251,0.8963007883565798
1649,0.8721212121212121,1.0,0.8893939393939394,0.8957575757575758
1650,0.872198667474258,1.0,0.8894609327680194,0.8958207147183526
1651,0.8722760290556901,1.0,0.8895278450363197,0.8958837772397095
1652,0.8723532970356926,1.0,0.8895946763460375,0.895946763460375
1653,0.8724304715840387,1.0,0.8890568319226119,0.8960096735187424
1654,0.8719033232628399,1.0,0.8891238670694864,0.89607250755287
1655,0.8719806763285024,1.0,0.8891908212560387,0.8961352657004831
1656,0.872057936028968,1.0,0.8889559444779722,0.8955944477972239
1657,0.8721351025331725,1.0,0.8890229191797346,0.8956574185765983
1658,0.8722121760096444,1.0,0.8890898131404461,0.8957203134418324
1659,0.8722891566265061,1.0,0.8891566265060241,0.8957831325301204
1660,0.872366044551475,1.0,0.8892233594220349,0.8958458759783263
1661,0.8724428399518652,1.0,0.8892900120336944,0.8959085439229844
1662,0.8725195429945881,1.0,0.889356584485869,0.8959711365003007
1663,0.8725961538461539,1.0,0.8894230769230769,0.8960336538461539
1664,0.8726726726726727,1.0,0.8894894894894895,0.8960960960960961
1665,0.8721488595438175,1.0,0.8895558223289316,0.8961584633853541
1666,0.8722255548890222,1.0,0.8890221955608878,0.8962207558488302
1667,0.8723021582733813,1.0,0.8890887290167866,0.8962829736211031
